code_id,parent_code_id,code_name,code_level,code_type,definition,inclusion_criteria,exclusion_criteria,example_quote,text_unit_id,source_file,related_research_question,stage,created_by,review_status,prompt_id,notebook,cell_reference,audit_notes,version,theoretical_parent_id,synthetic_kind,fit,boundary,interpretive_rationale,secondary_affinity,ambiguity_note
S05,T01,Kształtowanie wsparcia przez organizację relacji,synthetic,synthetic_interpretive_code,"Układ relacji w miejscu pracy — mały zespół, nierówna współpraca albo samotne stanowisko — decyduje o dostępie do pomocy, możliwości wspólnego działania i codziennym doświadczeniu pracy.","Włączaj, gdy skala zespołu, współpraca, konflikty między współpracownikami albo fizyczna izolacja wpływają na wykonywanie pracy, dostęp do wsparcia lub autonomię.","Nie włączaj relacyjnego poniżania przez przełożonego, kontroli hierarchicznej ani samego zbiorowego dochodzenia roszczeń wobec instytucji.","bardzo przyjemna, znaczy znamy się, często się kłócimy, ale jednak pracowo, co jest nieuniknione jak się realizuje jakieś projekty, które są często niewiadome ii (.) ee ale na plus jednak zaliczmy to, że to jest mały zespół ludzi, którzy się znają, a nie praca z bezosobowym szefem, na którego się narzeka, owszem narzekamy sami na siebie i są mniejsze lub większe podgrupki, które się czasem kłócą, ale jednak koniec końców to jest ekipa, która może wspólnie wyjść na piwo i ta przyjacielskość, ta otwartość, właśnie to jest ten plus, natomiast takim czymś co jest między plusem a minusem, żeby to się zrównoważyło to jest nieprzewidywalność, dlatego że w zasadzie każdy artysta realizuje jakiś inny projekt i nigdy nie wiadomo co mu odpali w trakcie projektu, my staramy się dawać mu maksymalnie dużą wolność twórczą i często jest tak, że on nagle w trakcie zmienia koncepcję, wymyśla jakieś zadanie, które jest praktycznie nie do zrealizowania, bo wymaga bardzo dużo czasu i siły kosztem na przykład innych rezydentów.",PREWORK_10_U0126,PREWORK_10_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"F łączy to, że organizacja relacji poziomych może zarazem tworzyć zasoby wsparcia i ograniczać sprawczość pracownika.",v0.4-synthetic,T01,cluster,,"W odróżnieniu od C06 chodzi o relacje współpracowników i społeczną organizację pracy, a nie pionową władzę przełożonych.","F łączy to, że organizacja relacji poziomych może zarazem tworzyć zasoby wsparcia i ograniczać sprawczość pracownika.",,
S06,T01,Doświadczanie podporządkowania i hierarchicznego uznania,synthetic,synthetic_interpretive_code,"Hierarchia organizacyjna kształtuje możliwość bycia wysłuchanym, uznanym i bezpiecznym w pracy, a także ocenę legitymizacji zarządzania. Władza przełożonych staje się źródłem kontroli, deprecjacji i nierównego dostępu.","Włączaj, gdy przełożony, kierownictwo, pozycja w hierarchii lub sieć dostępu ograniczają głos, uznanie, zachowanie, awans albo dostęp do pracy.","Nie włączaj konfliktów poziomych w zespole, proceduralnego filtrowania rekrutacji bez relacji hierarchicznej ani ogólnego niezadowolenia z warunków pracy.","P: Nie, raczej nie, w innych pracach nie dało się tak tego odczuć, że właśnie coś takiego miało miejsce.",PREWORK_06_U0141,PREWORK_06_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,Wspólną logiką jest nierówna zdolność wpływania na decyzje i definiowanie wartości zawodowej przez aktorów o wyższej pozycji.,v0.4-synthetic,T01,cluster,,"W odróżnieniu od C07 nie chodzi o selekcję kandydatów w procedurze dostępu, lecz o władzę i uznanie w relacji organizacyjnej.",Wspólną logiką jest nierówna zdolność wpływania na decyzje i definiowanie wartości zawodowej przez aktorów o wyższej pozycji.,,
S07,T01,Filtrowanie dostępu przez kryteria uznania,synthetic,synthetic_interpretive_code,"Dostęp do pracy jest selekcjonowany poprzez proceduralne, biograficzne i symboliczne kryteria oceny kandydatów. Osoby muszą jednocześnie poddawać się ocenie i kalibrować własną wartość wobec jej reguł.","Włączaj, gdy rekrutacja, egzamin, przesłuchanie lub selekcja wiążą dostęp do pracy z kwalifikacjami, cechami przypisanymi, autoprezentacją albo pozorną skutecznością procedury.","Nie włączaj ograniczania głosu już zatrudnionego pracownika, organizacyjnej niepewności dalszej pracy ani indywidualnej krytyki warunków zatrudnienia po uzyskaniu dostępu.","J: Wiesz co, niech pomyślę, chociaż byłam na paru rozmowach o pracę w różnych miejscach, w różnych kryminałach. Nie padło nigdy wprost pytanie czy planuję dzieci, ale czułam, tak? czułam, że młoda mężatka, że jakby to się może wiązać z tym, że przyjmą mnie i zaraz czmychnę na L4, bo generalnie dziewczyny w służbie raczej jak tylko się dowiadują, że są w ciąży to idą na L4, no bo jednak specyfika pracy jest taka, no niebezpieczna, więc zagrożenie, że będę zaatakowana czy jakieś choroby to się liczy z tym, że dwa lata mnie nie ma.",PREWORK_04_U0132,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"F pokazują, że selekcja nie jest neutralnym rozpoznaniem kompetencji: definiuje, jakie cechy, biografie i sposoby prezentacji stają się zawodowo uznawalne.",v0.4-synthetic,T01,cluster,,"W odróżnieniu od C06 centrum analizy stanowi próg wejścia i procedura selekcji, a nie podporządkowanie w istniejącej relacji pracy.","F pokazują, że selekcja nie jest neutralnym rozpoznaniem kompetencji: definiuje, jakie cechy, biografie i sposoby prezentacji stają się zawodowo uznawalne.",,
S08,T01,Równoważenie dochodu z zabezpieczeniem,synthetic,synthetic_interpretive_code,"Pracownik utrzymuje zatrudnienie lub wybiera jego formę pod presją bieżącego dochodu, równocześnie ponosząc koszt ograniczonego zabezpieczenia. Wybór ma charakter zawężonej negocjacji, nie swobodnej preferencji.","Włączaj, gdy dług, konieczność zarobku, zależność relacyjna albo kalkulacja składek i ubezpieczenia ograniczają możliwość odejścia, odmowy lub wyboru bardziej bezpiecznej pracy.","Nie włączaj instytucjonalnie dostępnych uprawnień jako takich, czasowego buforu dochodowego bez procesu ważenia ani arbitralnego obniżenia wypłaty przez pracodawcę.","Często to jest takie, bo muszę tu być.",PREWORK_04_U0122,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,Oba F przedstawiają ekonomiczne przymusy jako mechanizm stabilizujący pozostawanie w potencjalnie niedopasowanym lub słabiej zabezpieczonym zatrudnieniu.,v0.4-synthetic,T01,cluster,,"W odróżnieniu od C01 chodzi o subiektywne i praktyczne ważenie dochodu wobec ochrony, a nie o sam formalny zakres ochrony.",Oba F przedstawiają ekonomiczne przymusy jako mechanizm stabilizujący pozostawanie w potencjalnie niedopasowanym lub słabiej zabezpieczonym zatrudnieniu.,,
S09,T01,Normatywne kwestionowanie relacji zatrudnienia,synthetic,synthetic_interpretive_code,"Warunki pracy i zarządzanie są oceniane przez standard uczciwości, godności, odpowiedzialności i wzajemności. Krytyka nie dotyczy wyłącznie dyskomfortu, lecz naruszenia oczekiwanego moralnego porządku relacji pracy.","Włączaj, gdy osoba ocenia praktykę zatrudnienia lub relację pracodawca–pracownik jako nieuczciwą, naruszającą godność, manipulacyjną albo wymagającą wzajemnej odpowiedzialności.","Nie włączaj samego skierowanego żądania zmiany warunków, trudności etycznej w kontakcie z klientem ani technicznej interwencji w dostęp proceduralny.","Aktualnie pracuję w szkole podstawowej jako wychowawca świetlicy. Jest to dla mnie trauma i czekam do czerwca, bo nie nadaję się do tej pracy i wiem, że chcę uczyć historii, co już wiedziałam od dawna.",PREWORK_02_U0003,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"F łączy odwołanie do norm, według których praca powinna być uczciwą i uznającą relacją, a nie jednostronnym wykorzystaniem pracownika.",v0.4-synthetic,T01,cluster,,"W odróżnieniu od C10 koduje normatywną diagnozę stosunku pracy, nie formę praktycznego działania lub wycofania.","F łączy odwołanie do norm, według których praca powinna być uczciwą i uznającą relacją, a nie jednostronnym wykorzystaniem pracownika.",,
S10,T01,Kontestowanie lub ograniczanie uczestnictwa,synthetic,synthetic_interpretive_code,Wobec niesprawiedliwych albo napięciowych warunków pracownicy podejmują głos i roszczenie lub przeciwnie — ograniczają udział i odchodzą. Są to indywidualne sposoby odzyskiwania wpływu na relację pracy.,"Włączaj, gdy osoba kieruje żądanie, skargę, odmowę lub zakwestionowanie do podmiotu organizującego pracę albo ogranicza swoje uczestnictwo wyraźnie w odpowiedzi na napięcie zawodowe.","Nie włączaj samego rozpoznania problemu bez działania, zbiorowej reprezentacji interesów ani planowania odpoczynku bez sporu o warunki.","A: Trochę trudno no, teraz mam w ogóle problem bo jest tam taka jedna Klaudia [imię zmienione] i powiedziała mi, że jest w piątym tygodniu ciąży i ja teraz, znaczy jeszcze mi nikt nie zaproponował nic i w ogóle nie wiem czy mi w ogóle zaproponują, bo nie żyję w zgodzie z dyrekcją, bo po prostu pomiatają ludźmi w tej szkole a ja chyba jako jedyna idę i mówię jak coś mi się nie podoba. I przez to jest jeszcze gorzej, ale mi to nie przeszkadza, bo przynajmniej ja mam czyste sumienie, że mówię co mi się nie podoba tak, no, ale po prostu jest słabo i perspektywy tego nie wiem czy chcę tam pracować. Nie wiem, czy mi w ogóle zaproponują jakąś pracę na zastępstwo, bo ja jestem z tych, których, bo jak im się coś nie podoba to idą i mówią.",PREWORK_02_U0098,PREWORK_02_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"Oba F pokazują sprawstwo wobec ryzyka: przez konfrontację z warunkami albo przez wyjście z relacji, która stała się nie do utrzymania.",v0.4-synthetic,T01,cluster,,W odróżnieniu od C11 chodzi o reakcję indywidualną; C11 obejmuje wspólne organizowanie głosu i roszczeń.,"Oba F pokazują sprawstwo wobec ryzyka: przez konfrontację z warunkami albo przez wyjście z relacji, która stała się nie do utrzymania.",,
S11,T01,Budowanie zbiorowego głosu,synthetic,synthetic_interpretive_code,"Pracownicy przekształcają wspólnie rozpoznawane problemy w potencjalną reprezentację, koordynację lub zbiorowe roszczenie. Kluczowe jest przejście — albo jego brak — od prywatnego narzekania do wspólnego oddziaływania.","Włączaj, gdy co najmniej dwie osoby organizują wspólne działanie, reprezentację interesów, protest lub koordynację wobec reguł organizacyjnych, albo gdy problematyzowany jest brak takiego przejścia.","Nie włączaj indywidualnej skargi, zwykłej przyjacielskości zespołu ani konfliktu współpracowników bez wspólnego celu reprezentacyjnego.","I to jest tak, ze wszyscy narzekają a nikt nie mówi co mu nie pasuje.",PREWORK_02_U0103,PREWORK_02_trans.docx,B2: podejmowanie indywidualnego i zbiorowego sprawstwa,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"F łączą pytanie o to, czy rozproszone doświadczenie ryzyka może zostać przekształcone w zbiorową zdolność nacisku.",v0.4-synthetic,T01,cluster,,"W odróżnieniu od C10 podmiotem działania lub jego braku jest zbiorowość, a nie pojedynczy pracownik.","F łączą pytanie o to, czy rozproszone doświadczenie ryzyka może zostać przekształcone w zbiorową zdolność nacisku.",,
S12,T01,Regulowanie pracy wobec odbiorcy,synthetic,synthetic_interpretive_code,"Kontakt z klientem, podopiecznym lub odbiorcą jest zarazem źródłem obciążenia emocjonalnego, oceny sensu pracy i granic etycznie akceptowalnego działania. Relacja z odbiorcą organizuje więc zarówno koszt pracy, jak i jej moralną ocenę.","Włączaj, gdy bezpośrednia praca z ludźmi wiąże się ze stresem, wyczerpaniem, zadaniowością, oceną jakości kontaktu albo sprzeciwem wobec manipulowania odbiorcą.","Nie włączaj deprecjonowania przez przełożonych, ogólnego zmęczenia tempem pracy ani normatywnej krytyki pracodawcy niezwiązanej z relacją z odbiorcą.","No to właśnie było dla mnie trudne o tyle, że uważałam się za człowieka wszechstronnego, więc stwierdziłam, że mam gadane to sobie z ludźmi tam porozmawiam, ale się męczyłam, męczyłam się jako hostessa, przychodziłam do domu i płakałam, bo cały dzień musiałam się sztucznie uśmiechać, musiałam być dla wszystkich miła, nawet jak ktoś mnie może nie wyzywał, ale był nieprzyjemny, zadawał jakieś idiotyczne pytania związane z produktem, który na przykład akurat promowałam. No są ludzie, po których to spływa i potrafią z tej sytuacji wybrnąć, natomiast mnie to stresuje, dla mnie to są sytuacje takie naprawdę stresogenne i czułam się z tym naprawdę źle, że muszę w ogóle ludziom jakiś kit wciskać, tego też nienawidzę.",PREWORK_03_U0112,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,candidate,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,"F są przypadkami regulowania siebie i wartości pracy w bezpośredniej relacji z osobami, wobec których wykonywane jest zadanie zawodowe.",v0.4-synthetic,T01,cluster,,"W odróżnieniu od C09 normatywna ocena dotyczy przede wszystkim sposobu traktowania odbiorcy, a nie ogólnej relacji zatrudnienia.","F są przypadkami regulowania siebie i wartości pracy w bezpośredniej relacji z osobami, wobec których wykonywane jest zadanie zawodowe.",,
S13,T01,Uznaniowe rozdzielanie należnej zapłaty,synthetic,synthetic_interpretive_code,"Wynagrodzenie jest pomniejszane, dzielone lub przekazywane według organizacyjnych decyzji i uzasadnień, które odsuwają wykonawcę od pełnej kontroli nad należną zapłatą.","Włączaj, gdy konkretna kwota za wykonaną pracę zostaje zmieniona, podzielona lub przekazana inaczej niż oczekiwano przez decyzję organizacyjną.","Nie włączaj niskich zarobków, wyboru między dochodem a ubezpieczeniem ani ogólnego braku stabilności zatrudnienia.","I po prostu kiedyś zaoszczędzili na mnie pół kwoty, którą mi obiecali. Przez to, że były jakiejś uwagi do mojej pracy potem było coś, nagle wyszły jakieś rzeczy, które miałam wrażenie, że są trochę na siłę, zostały wyszukane powody, dla których chcieli mi zapłacić mniej.",PREWORK_16_U0131,PREWORK_16_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,needs_review,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,Organizacyjna kontrola nad przepływem wynagrodzenia.,v0.4-synthetic,T01,standalone_candidate,,"Najbliżej C08, lecz tam rdzeniem jest pracownicza kalkulacja dochodu i bezpieczeństwa, tutaj zaś jednostronna alokacja już należnego wynagrodzenia.",Organizacyjna kontrola nad przepływem wynagrodzenia.,,
S14,T01,Negocjowanie zawodowej odrębności,synthetic,synthetic_interpretive_code,Osoba buduje obraz własnej kariery przez odróżnianie się od bliskich oraz mierzenie się z relacyjnymi oczekiwaniami wobec własnej indywidualności.,"Włączaj, gdy porównanie z bliskimi lub presja relacyjna wpływa na rozumienie własnej tożsamości zawodowej i wyborów kariery.","Nie włączaj hierarchicznych ograniczeń dostępu, konfliktów zespołowych ani zwykłej różnicy biografii bez pracy nad własną odrębnością.","A: To jest super pytanie, bo ja to już wiem o sobie, że byłam indywidualistką i w moich kolejnych pracach mnie to gubiło.",PREWORK_16_U0116,PREWORK_16_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,04_kodowanie_teoretyczne_synthetic_refinement,openai:gpt-5.6-terra,needs_review,VC_SYNTHETIC_INTERPRETIVE_REFINEMENT_V1,refine_synthetic_codebook.py,T_to_S_to_F_refinement,Tożsamościowe negocjowanie autonomii zawodowej.,v0.4-synthetic,T01,standalone_candidate,,"Najbliżej C03, ale nie dotyczy sekwencji zatrudnienia, lecz tożsamościowego interpretowania własnej drogi.",Tożsamościowe negocjowanie autonomii zawodowej.,,
